CustomerCode,CustomerName,CustomerSegment,IndustryVertical,SizeTier,ParentCustomerCode,ParentCustomerName,HqCountryCode,HqCountryName,HqRegion,SalesRegion,AccountManager,AccountManagerEmail,CreditTier,PaymentTermsDays,ContractType,OnboardedDate,ScdValidFrom,ScdValidTo,IsCurrent,ScdVersion,CustomerKey
CUS2089,Beacon Alloys Group,Freight Forwarder,Metals,National,,,CN,China,East Asia,APAC,Carlos Haddad,carlos.haddad@meridiangl.com,C,0,Named Account Tariff,2020-03-22,2023-12-21,9999-12-31,1,2,2719
CUS2090,Valleyforge Semiconductor B.V.,BCO,Electronics,Mid-Market,,,ID,Indonesia,SE Asia,APAC,Yuki Torres,yuki.torres@meridiangl.com,B,30,Spot,2016-01-05,2016-01-05,2021-10-19,0,1,2720
CUS2090,Valleyforge Semiconductor B.V.,BCO,Electronics,National,,,ID,Indonesia,SE Asia,APAC,Yuki Torres,yuki.torres@meridiangl.com,D,30,Long-Term Contract,2016-01-05,2021-10-20,9999-12-31,1,2,2721
CUS2091,Solstice Motors Inc,BCO,Automotive,Mid-Market,,,SA,Saudi Arabia,Middle East,EMEA,Elena Haddad,elena.haddad@meridiangl.com,D,15,Spot,2020-12-13,2020-12-13,9999-12-31,1,1,2722
CUS2092,Nova Steel B.V.,Freight Forwarder,Metals,Global Key Account,,,ZA,South Africa,Africa,EMEA,James Larsson,james.larsson@meridiangl.com,A,60,Long-Term Contract,2019-09-13,2019-09-13,9999-12-31,1,1,2723
CUS2093,Oakford Agro B.V.,SME Direct,Agriculture,Mid-Market,,,AU,Australia,Oceania,ANZ,Maria Sharma,maria.sharma@meridiangl.com,C,0,Spot,2018-10-13,2018-10-13,2019-01-08,0,1,2724
CUS2093,Oakford Agro B.V.,SME Direct,Agriculture,Mid-Market,,,AU,Australia,Oceania,ANZ,Maria Sharma,maria.sharma@meridiangl.com,A,0,Named Account Tariff,2018-10-13,2019-01-09,9999-12-31,1,2,2725
CUS2094,Juniper Mercantile Pte Ltd,Freight Forwarder,Retail,Mid-Market,,,ZA,South Africa,Africa,EMEA,Yuki Kowalski,yuki.kowalski@meridiangl.com,B,60,Named Account Tariff,2026-02-20,2026-02-20,9999-12-31,1,1,2726
CUS2095,Solstice Power LLC,3PL,Energy,Mid-Market,,,SG,Singapore,SE Asia,APAC,Sofia Tanaka,sofia.tanaka@meridiangl.com,A,45,Long-Term Contract,2020-09-22,2020-09-22,9999-12-31,1,1,2727
CUS2096,Equator Textiles B.V.,BCO,Textiles,Mid-Market,,,IT,Italy,Mediterranean,EMEA,Elena Tanaka,elena.tanaka@meridiangl.com,B,30,Named Account Tariff,2022-11-02,2022-11-02,9999-12-31,1,1,2728
CUS2097,Aurora Chemical Industries Ltd,NVOCC,Chemicals,Mid-Market,,,IN,India,South Asia,APAC,Kenji Tanaka,kenji.tanaka@meridiangl.com,D,30,Named Account Tariff,2016-11-01,2016-11-01,2025-09-12,0,1,2729
CUS2097,Aurora Chemical Industries Ltd,NVOCC,Chemicals,Mid-Market,,,IN,India,South Asia,APAC,Kenji Tanaka,kenji.tanaka@meridiangl.com,A,30,Long-Term Contract,2016-11-01,2025-09-13,9999-12-31,1,2,2730
CUS2098,Underhill Pharma PLC,BCO,Pharma,SME,CUS0600,Eastridge Chemicals Pte Ltd,BE,Belgium,N Europe,EMEA,Diego Kowalski,diego.kowalski@meridiangl.com,B,15,Named Account Tariff,2016-08-09,2016-08-09,2016-08-18,0,1,2731
CUS2098,Underhill Pharma PLC,BCO,Pharma,Mid-Market,CUS0600,Eastridge Chemicals Pte Ltd,BE,Belgium,N Europe,EMEA,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,B,15,Named Account Tariff,2016-08-09,2016-08-19,9999-12-31,1,2,2732
CUS2099,Junction Auto Parts LLC,SME Direct,Automotive,Mid-Market,,,AU,Australia,Oceania,ANZ,Carlos Ferreira,carlos.ferreira@meridiangl.com,C,45,Named Account Tariff,2025-04-16,2025-04-16,9999-12-31,1,1,2733
CUS2100,Thornwell Steel GmbH,BCO,Metals,Mid-Market,,,SG,Singapore,SE Asia,APAC,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,D,0,Spot,2022-04-19,2022-04-19,9999-12-31,1,1,2734
CUS2101,Granite FMCG LLC,BCO,FMCG,Mid-Market,CUS1186,Ridgemont Technologies S.A.,BE,Belgium,N Europe,EMEA,Ahmed Nguyen,ahmed.nguyen@meridiangl.com,C,30,Spot,2017-05-21,2017-05-21,9999-12-31,1,1,2735
CUS2102,Oakford Metals Group,Freight Forwarder,Metals,SME,,,CL,Chile,LatAm West,Americas,Yuki Torres,yuki.torres@meridiangl.com,D,0,Spot,2017-11-06,2017-11-06,9999-12-31,1,1,2736
CUS2103,Nightingale FMCG Pte Ltd,3PL,FMCG,National,,,TW,Taiwan,East Asia,APAC,Elena Haddad,elena.haddad@meridiangl.com,C,15,Named Account Tariff,2019-01-22,2019-01-22,2023-01-20,0,1,2737
CUS2103,Nightingale FMCG Pte Ltd,3PL,FMCG,National,,,TW,Taiwan,East Asia,APAC,Sofia Tanaka,sofia.tanaka@meridiangl.com,A,15,Spot,2019-01-22,2023-01-21,9999-12-31,1,2,2738
CUS2104,Zenith Machinery Holdings,BCO,Machinery,Global Key Account,,,FR,France,N Europe,EMEA,Ingrid O'Brien,ingrid.obrien@meridiangl.com,A,30,Long-Term Contract,2015-05-15,2015-05-15,9999-12-31,1,1,2739
CUS2105,Cedarline Textiles Co.,BCO,Textiles,Mid-Market,CUS2104,Zenith Machinery Holdings,SA,Saudi Arabia,Middle East,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,45,Spot,2016-09-27,2016-09-27,9999-12-31,1,1,2740
CUS2106,Palisade Engineering Ltd,3PL,Machinery,SME,,,SG,Singapore,SE Asia,APAC,James Tanaka,james.tanaka@meridiangl.com,C,30,Spot,2020-07-11,2020-07-11,9999-12-31,1,1,2741
CUS2107,Southwick Engineering PLC,BCO,Machinery,Mid-Market,CUS2305,Marlowe Apparel Ltd,NL,Netherlands,N Europe,EMEA,Fatima Chen,fatima.chen@meridiangl.com,C,30,Spot,2025-01-11,2025-01-11,9999-12-31,1,1,2742
CUS2108,Glenmoor Chemical Industries Inc,BCO,Chemicals,National,,,CN,China,East Asia,APAC,Yuki Torres,yuki.torres@meridiangl.com,B,45,Named Account Tariff,2020-12-28,2020-12-28,9999-12-31,1,1,2743
CUS2109,Westbrook Life Sciences S.A.,BCO,Pharma,SME,CUS2628,Junction Steel Inc,MY,Malaysia,SE Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,D,30,Spot,2019-11-30,2019-11-30,2020-07-20,0,1,2744
CUS2109,Westbrook Life Sciences S.A.,BCO,Pharma,SME,CUS2628,Junction Steel Inc,MY,Malaysia,SE Asia,APAC,Yuki O'Brien,yuki.obrien@meridiangl.com,D,30,Long-Term Contract,2019-11-30,2020-07-21,9999-12-31,1,2,2745
CUS2110,Brightwater Steel LLC,SME Direct,Metals,SME,,,VN,Vietnam,SE Asia,APAC,Ahmed Tanaka,ahmed.tanaka@meridiangl.com,A,60,Spot,2025-01-16,2025-01-16,9999-12-31,1,1,2746
CUS2111,Glenmoor Chemical Industries Ltd,BCO,Chemicals,SME,CUS1898,Cobalt Pharma GmbH,GB,United Kingdom,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Spot,2019-04-10,2019-04-10,9999-12-31,1,1,2747
CUS2112,Southwick Pharma Inc,SME Direct,Pharma,Mid-Market,,,BR,Brazil,LatAm East,Americas,James Larsson,james.larsson@meridiangl.com,C,30,Long-Term Contract,2025-04-16,2025-04-16,9999-12-31,1,1,2748
CUS2113,Fairhaven Alloys Group,Freight Forwarder,Metals,Mid-Market,,,ZA,South Africa,Africa,EMEA,Yuki O'Brien,yuki.obrien@meridiangl.com,B,60,Named Account Tariff,2015-04-04,2015-04-04,9999-12-31,1,1,2749
CUS2114,Ironbridge Farms LLC,Freight Forwarder,Agriculture,SME,,,KR,South Korea,East Asia,APAC,James Tanaka,james.tanaka@meridiangl.com,C,30,Spot,2018-08-13,2018-08-13,2019-11-25,0,1,2750
CUS2114,Ironbridge Farms LLC,Freight Forwarder,Agriculture,SME,,,KR,South Korea,East Asia,APAC,James Tanaka,james.tanaka@meridiangl.com,C,30,Named Account Tariff,2018-08-13,2019-11-26,9999-12-31,1,2,2751
CUS2115,Brookline Technologies Pte Ltd,Freight Forwarder,Electronics,Mid-Market,CUS1931,Wellspring Motors Ltd,KR,South Korea,East Asia,APAC,Elena Haddad,elena.haddad@meridiangl.com,A,45,Named Account Tariff,2019-03-05,2019-03-05,9999-12-31,1,1,2752
CUS2116,Junction Steel Group,SME Direct,Metals,National,,,US,United States,N America East,Americas,Fatima Haddad,fatima.haddad@meridiangl.com,B,30,Long-Term Contract,2025-01-03,2025-01-03,9999-12-31,1,1,2753
CUS2117,Brightwater Semiconductor B.V.,3PL,Electronics,SME,,,CL,Chile,LatAm West,Americas,Fatima Tanaka,fatima.tanaka@meridiangl.com,D,30,Named Account Tariff,2026-04-23,2026-04-23,9999-12-31,1,1,2754
CUS2118,Ironbridge Textiles PLC,SME Direct,Textiles,SME,,,JP,Japan,East Asia,APAC,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,D,0,Spot,2018-07-19,2018-07-19,9999-12-31,1,1,2755
CUS2119,Vertex Engineering LLC,NVOCC,Machinery,SME,,,ZA,South Africa,Africa,EMEA,James Tanaka,james.tanaka@meridiangl.com,B,30,Named Account Tariff,2017-11-02,2017-11-02,9999-12-31,1,1,2756
CUS2120,Granite Mercantile GmbH,BCO,Retail,Global Key Account,,,BE,Belgium,N Europe,EMEA,Elena Tanaka,elena.tanaka@meridiangl.com,A,45,Long-Term Contract,2022-03-20,2022-03-20,2024-06-21,0,1,2757
CUS2120,Granite Mercantile GmbH,BCO,Retail,Global Key Account,,,BE,Belgium,N Europe,EMEA,Elena Tanaka,elena.tanaka@meridiangl.com,D,45,Named Account Tariff,2022-03-20,2024-06-22,9999-12-31,1,2,2758
CUS2121,Skyline Industrial Group,BCO,Machinery,National,,,NZ,New Zealand,Oceania,ANZ,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,B,60,Spot,2020-03-31,2020-03-31,9999-12-31,1,1,2759
CUS2122,Oakford Retail S.A.,BCO,Retail,National,,,GB,United Kingdom,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Long-Term Contract,2019-08-22,2019-08-22,9999-12-31,1,1,2760
CUS2123,Valleyforge Foods Inc,BCO,FMCG,Global Key Account,,,FR,France,N Europe,EMEA,James Larsson,james.larsson@meridiangl.com,A,30,Long-Term Contract,2021-07-17,2021-07-17,9999-12-31,1,1,2761
CUS2124,Fairhaven Machinery Group,3PL,Machinery,Mid-Market,,,BR,Brazil,LatAm East,Americas,Elena Haddad,elena.haddad@meridiangl.com,A,15,Spot,2021-06-17,2021-06-17,9999-12-31,1,1,2762
CUS2125,Palisade Pharmaceuticals Corp,BCO,Pharma,SME,,,SA,Saudi Arabia,Middle East,EMEA,Yuki O'Brien,yuki.obrien@meridiangl.com,C,45,Named Account Tariff,2024-07-18,2024-07-18,9999-12-31,1,1,2763
CUS2126,Deerfield Alloys LLC,BCO,Metals,Mid-Market,,,TR,Turkey,Mediterranean,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,15,Spot,2018-06-08,2018-06-08,2021-01-31,0,1,2764
CUS2126,Deerfield Alloys LLC,BCO,Metals,National,,,TR,Turkey,Mediterranean,EMEA,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,15,Named Account Tariff,2018-06-08,2021-02-01,9999-12-31,1,2,2765
CUS2127,Eastridge Semiconductor LLC,NVOCC,Electronics,SME,,,AU,Australia,Oceania,ANZ,Grace Osei,grace.osei@meridiangl.com,D,30,Spot,2023-09-21,2023-09-21,2026-05-31,0,1,2766
CUS2127,Eastridge Semiconductor LLC,NVOCC,Electronics,National,,,AU,Australia,Oceania,ANZ,Grace Osei,grace.osei@meridiangl.com,B,30,Named Account Tariff,2023-09-21,2026-06-01,9999-12-31,1,2,2767
CUS2128,Granite Agri-Foods LLC,BCO,Agriculture,National,,,SA,Saudi Arabia,Middle East,EMEA,Diego Patel,diego.patel@meridiangl.com,B,60,Named Account Tariff,2015-10-05,2015-10-05,9999-12-31,1,1,2768
CUS2129,Redwood Chemicals Group,SME Direct,Chemicals,SME,,,TR,Turkey,Mediterranean,EMEA,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,D,0,Spot,2017-09-05,2017-09-05,2023-05-14,0,1,2769
CUS2129,Redwood Chemicals Group,SME Direct,Chemicals,SME,,,TR,Turkey,Mediterranean,EMEA,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,D,0,Named Account Tariff,2017-09-05,2023-05-15,9999-12-31,1,2,2770
CUS2130,Beacon Agri-Foods PLC,Freight Forwarder,Agriculture,Mid-Market,,,MY,Malaysia,SE Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,B,30,Spot,2019-05-15,2019-05-15,2023-04-14,0,1,2771
CUS2130,Beacon Agri-Foods PLC,Freight Forwarder,Agriculture,National,,,MY,Malaysia,SE Asia,APAC,Yuki Kowalski,yuki.kowalski@meridiangl.com,D,30,Spot,2019-05-15,2023-04-15,9999-12-31,1,2,2772
CUS2131,Nova Automotive GmbH,BCO,Automotive,SME,CUS2305,Marlowe Apparel Ltd,BR,Brazil,LatAm East,Americas,Diego Yamamoto,diego.yamamoto@meridiangl.com,D,0,Named Account Tariff,2016-11-18,2016-11-18,9999-12-31,1,1,2773
CUS2132,Valleyforge Pharmaceuticals Group,BCO,Pharma,Mid-Market,,,SG,Singapore,SE Asia,APAC,Ingrid Nguyen,ingrid.nguyen@meridiangl.com,C,0,Spot,2016-09-01,2016-09-01,9999-12-31,1,1,2774
CUS2133,Palisade Alloys Co.,NVOCC,Metals,SME,CUS1853,Palisade Life Sciences B.V.,FR,France,N Europe,EMEA,James Tanaka,james.tanaka@meridiangl.com,D,30,Named Account Tariff,2023-11-18,2023-11-18,9999-12-31,1,1,2775
CUS2134,Ashford Chemical Industries Holdings,SME Direct,Chemicals,National,,,MX,Mexico,LatAm West,Americas,Fatima O'Brien,fatima.obrien@meridiangl.com,A,45,Long-Term Contract,2020-09-18,2020-09-18,9999-12-31,1,1,2776
CUS2135,Monsoon Energy Pte Ltd,Freight Forwarder,Energy,Mid-Market,,,GB,United Kingdom,N Europe,EMEA,Maria Sharma,maria.sharma@meridiangl.com,C,30,Long-Term Contract,2015-05-03,2015-05-03,9999-12-31,1,1,2777
CUS2136,Oakford Chemicals PLC,BCO,Chemicals,Global Key Account,,,ID,Indonesia,SE Asia,APAC,Yuki Torres,yuki.torres@meridiangl.com,B,45,Long-Term Contract,2016-12-16,2016-12-16,9999-12-31,1,1,2778
CUS2137,Lakemoor Life Sciences Pte Ltd,Freight Forwarder,Pharma,SME,,,TR,Turkey,Mediterranean,EMEA,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,A,45,Spot,2025-07-13,2025-07-13,2025-10-08,0,1,2779
CUS2137,Lakemoor Life Sciences Pte Ltd,Freight Forwarder,Pharma,National,,,TR,Turkey,Mediterranean,EMEA,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,A,45,Long-Term Contract,2025-07-13,2025-10-09,9999-12-31,1,2,2780
CUS2138,Skyline Machinery B.V.,3PL,Machinery,SME,,,HK,Hong Kong,East Asia,APAC,Ingrid Osei,ingrid.osei@meridiangl.com,C,30,Named Account Tariff,2017-07-02,2017-07-02,9999-12-31,1,1,2781
CUS2139,Skyline Petrochemicals LLC,SME Direct,Energy,SME,,,GB,United Kingdom,N Europe,EMEA,Maria Sharma,maria.sharma@meridiangl.com,C,45,Named Account Tariff,2026-07-31,2026-07-31,9999-12-31,1,1,2782
CUS2140,Redwood Semiconductor PLC,Freight Forwarder,Electronics,Mid-Market,,,BR,Brazil,LatAm East,Americas,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,C,15,Long-Term Contract,2016-10-04,2016-10-04,9999-12-31,1,1,2783
CUS2141,Eastridge Metals B.V.,SME Direct,Metals,Mid-Market,CUS2823,Granite Consumer Goods LLC,CN,China,East Asia,APAC,Elena Tanaka,elena.tanaka@meridiangl.com,B,30,Long-Term Contract,2019-08-12,2019-08-12,9999-12-31,1,1,2784
CUS2142,Eastridge Trading Ltd,NVOCC,Retail,Mid-Market,,,AU,Australia,Oceania,ANZ,James Larsson,james.larsson@meridiangl.com,D,0,Named Account Tariff,2023-11-27,2023-11-27,9999-12-31,1,1,2785
CUS2143,Foxrun Automotive Inc,BCO,Automotive,SME,CUS2555,Lakemoor Metals LLC,NL,Netherlands,N Europe,EMEA,James Larsson,james.larsson@meridiangl.com,C,30,Spot,2020-02-23,2020-02-23,9999-12-31,1,1,2786
CUS2144,Vantage Pharma LLC,NVOCC,Pharma,SME,,,AU,Australia,Oceania,ANZ,Fatima O'Brien,fatima.obrien@meridiangl.com,B,30,Spot,2017-10-29,2017-10-29,9999-12-31,1,1,2787
CUS2145,Ashgrove Textiles Holdings,Freight Forwarder,Textiles,SME,,,ID,Indonesia,SE Asia,APAC,James Tanaka,james.tanaka@meridiangl.com,B,30,Spot,2019-01-12,2019-01-12,9999-12-31,1,1,2788
CUS2146,Ashgrove Semiconductor Group,NVOCC,Electronics,SME,,,ID,Indonesia,SE Asia,APAC,Ingrid O'Brien,ingrid.obrien@meridiangl.com,D,0,Spot,2023-09-23,2023-09-23,9999-12-31,1,1,2789
CUS2147,Greystone Chemical Industries B.V.,Freight Forwarder,Chemicals,Mid-Market,,,KR,South Korea,East Asia,APAC,Elena Tanaka,elena.tanaka@meridiangl.com,C,30,Spot,2019-04-25,2019-04-25,2019-07-13,0,1,2790
CUS2147,Greystone Chemical Industries B.V.,Freight Forwarder,Chemicals,Mid-Market,,,KR,South Korea,East Asia,APAC,Elena Tanaka,elena.tanaka@meridiangl.com,C,30,Long-Term Contract,2019-04-25,2019-07-14,9999-12-31,1,2,2791
CUS2148,Everest Farms Pte Ltd,Freight Forwarder,Agriculture,SME,CUS1104,Cedarline Textiles LLC,BR,Brazil,LatAm East,Americas,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,C,30,Spot,2018-05-06,2018-05-06,9999-12-31,1,1,2792
CUS2149,Redwood Mercantile PLC,NVOCC,Retail,National,,,US,United States,N America East,Americas,Fatima Chen,fatima.chen@meridiangl.com,B,30,Named Account Tariff,2018-06-15,2018-06-15,9999-12-31,1,1,2793
CUS2150,Cobalt Foods GmbH,BCO,FMCG,Global Key Account,,,DE,Germany,N Europe,EMEA,Wei Tanaka,wei.tanaka@meridiangl.com,A,60,Named Account Tariff,2019-08-19,2019-08-19,9999-12-31,1,1,2794
CUS2151,Underhill Apparel PLC,3PL,Textiles,SME,,,VN,Vietnam,SE Asia,APAC,Diego Yamamoto,diego.yamamoto@meridiangl.com,B,30,Spot,2022-07-29,2022-07-29,2025-09-22,0,1,2795
CUS2151,Underhill Apparel PLC,3PL,Textiles,Mid-Market,,,VN,Vietnam,SE Asia,APAC,Diego Yamamoto,diego.yamamoto@meridiangl.com,A,30,Long-Term Contract,2022-07-29,2025-09-23,9999-12-31,1,2,2796
CUS2152,Eastridge Textiles Corp,SME Direct,Textiles,SME,,,BR,Brazil,LatAm East,Americas,Sofia Larsson,sofia.larsson@meridiangl.com,D,15,Named Account Tariff,2018-01-18,2018-01-18,9999-12-31,1,1,2797
CUS2153,Voyager Garments PLC,Freight Forwarder,Textiles,SME,,,FR,France,N Europe,EMEA,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,B,60,Spot,2023-06-30,2023-06-30,2025-02-15,0,1,2798
CUS2153,Voyager Garments PLC,Freight Forwarder,Textiles,SME,,,FR,France,N Europe,EMEA,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,B,60,Long-Term Contract,2023-06-30,2025-02-16,9999-12-31,1,2,2799
CUS2154,Onyx Technologies GmbH,BCO,Electronics,Mid-Market,CUS0046,Deerfield Chemicals Inc,MY,Malaysia,SE Asia,APAC,Carlos Al-Farsi,carlos.al-farsi@meridiangl.com,D,0,Named Account Tariff,2019-03-20,2019-03-20,9999-12-31,1,1,2800
CUS2155,Clearwater Steel Group,3PL,Metals,Mid-Market,,,TW,Taiwan,East Asia,APAC,Carlos Sharma,carlos.sharma@meridiangl.com,A,30,Named Account Tariff,2015-03-09,2015-03-09,9999-12-31,1,1,2801
CUS2156,Ashford Chemical Industries Ltd,3PL,Chemicals,Mid-Market,CUS2748,Fairhaven Garments Group,MX,Mexico,LatAm West,Americas,Elena O'Brien,elena.obrien@meridiangl.com,C,15,Spot,2017-06-28,2017-06-28,9999-12-31,1,1,2802
CUS2157,Palisade Farms S.A.,Freight Forwarder,Agriculture,National,,,AU,Australia,Oceania,ANZ,Anna Berg,anna.berg@meridiangl.com,B,45,Named Account Tariff,2019-09-23,2019-09-23,9999-12-31,1,1,2803
CUS2158,Skyline Auto Parts Group,BCO,Automotive,SME,,,IN,India,South Asia,APAC,Ingrid Nguyen,ingrid.nguyen@meridiangl.com,A,30,Named Account Tariff,2017-03-04,2017-03-04,2023-01-21,0,1,2804
CUS2158,Skyline Auto Parts Group,BCO,Automotive,National,,,IN,India,South Asia,APAC,Ingrid Nguyen,ingrid.nguyen@meridiangl.com,C,30,Long-Term Contract,2017-03-04,2023-01-22,9999-12-31,1,2,2805
CUS2159,Deerfield Agro Co.,3PL,Agriculture,SME,,,MX,Mexico,LatAm West,Americas,Elena Berg,elena.berg@meridiangl.com,D,30,Spot,2026-02-15,2026-02-15,2026-06-18,0,1,2806
CUS2159,Deerfield Agro Co.,3PL,Agriculture,Mid-Market,,,MX,Mexico,LatAm West,Americas,Elena Berg,elena.berg@meridiangl.com,B,30,Long-Term Contract,2026-02-15,2026-06-19,9999-12-31,1,2,2807
CUS2160,Ashford Steel Holdings,BCO,Metals,SME,CUS1836,Eastridge Foods Corp,AU,Australia,Oceania,ANZ,Yuki O'Brien,yuki.obrien@meridiangl.com,D,15,Spot,2022-03-01,2022-03-01,9999-12-31,1,1,2808
CUS2161,Wellspring Chemical Industries Ltd,3PL,Chemicals,National,CUS1858,Vantage Chemical Industries S.A.,NL,Netherlands,N Europe,EMEA,Fatima Tanaka,fatima.tanaka@meridiangl.com,B,30,Long-Term Contract,2016-02-25,2016-02-25,9999-12-31,1,1,2809
CUS2162,Solstice Alloys Pte Ltd,Freight Forwarder,Metals,Mid-Market,,,CN,China,East Asia,APAC,Ahmed Tanaka,ahmed.tanaka@meridiangl.com,C,30,Long-Term Contract,2024-09-26,2024-09-26,9999-12-31,1,1,2810
CUS2163,Kestrel Chemical Industries Holdings,Freight Forwarder,Chemicals,Mid-Market,,,FR,France,N Europe,EMEA,Sofia Ferreira,sofia.ferreira@meridiangl.com,A,60,Named Account Tariff,2024-01-07,2024-01-07,2024-08-26,0,1,2811
CUS2163,Kestrel Chemical Industries Holdings,Freight Forwarder,Chemicals,Mid-Market,,,FR,France,N Europe,EMEA,Sofia Larsson,sofia.larsson@meridiangl.com,B,60,Spot,2024-01-07,2024-08-27,9999-12-31,1,2,2812
CUS2164,Zenith FMCG Pte Ltd,BCO,FMCG,SME,CUS2092,Nova Steel B.V.,CN,China,East Asia,APAC,Elena Haddad,elena.haddad@meridiangl.com,D,30,Spot,2016-01-13,2016-01-13,9999-12-31,1,1,2813
CUS2165,Zenith Chemicals Corp,NVOCC,Chemicals,SME,,,FR,France,N Europe,EMEA,Ingrid Nguyen,ingrid.nguyen@meridiangl.com,C,15,Spot,2015-01-16,2015-01-16,9999-12-31,1,1,2814
CUS2166,Beacon Industrial PLC,NVOCC,Machinery,National,,,AU,Australia,Oceania,ANZ,Fatima Haddad,fatima.haddad@meridiangl.com,B,30,Long-Term Contract,2018-09-08,2018-09-08,2025-08-23,0,1,2815
CUS2166,Beacon Industrial PLC,NVOCC,Machinery,National,,,AU,Australia,Oceania,ANZ,Fatima Haddad,fatima.haddad@meridiangl.com,B,30,Named Account Tariff,2018-09-08,2025-08-24,9999-12-31,1,2,2816
CUS2167,Ridgemont Electronics B.V.,BCO,Electronics,Mid-Market,,,TH,Thailand,SE Asia,APAC,Fatima Haddad,fatima.haddad@meridiangl.com,B,30,Named Account Tariff,2025-06-04,2025-06-04,9999-12-31,1,1,2817
CUS2168,Palisade Apparel B.V.,SME Direct,Textiles,SME,,,MX,Mexico,LatAm West,Americas,Diego Patel,diego.patel@meridiangl.com,D,15,Spot,2017-08-01,2017-08-01,9999-12-31,1,1,2818
CUS2169,Voyager Petrochemicals PLC,SME Direct,Energy,SME,CUS1904,Nova Industrial Holdings,FR,France,N Europe,EMEA,Elena O'Brien,elena.obrien@meridiangl.com,C,30,Spot,2025-05-18,2025-05-18,9999-12-31,1,1,2819
CUS2170,Glenmoor Engineering GmbH,3PL,Machinery,Mid-Market,,,FR,France,N Europe,EMEA,Ingrid Tanaka,ingrid.tanaka@meridiangl.com,C,45,Spot,2020-01-20,2020-01-20,2025-03-02,0,1,2820
CUS2170,Glenmoor Engineering GmbH,3PL,Machinery,SME,,,FR,France,N Europe,EMEA,James Larsson,james.larsson@meridiangl.com,C,45,Spot,2020-01-20,2025-03-03,9999-12-31,1,2,2821
CUS2171,Dockside Industrial B.V.,SME Direct,Machinery,Mid-Market,CUS2672,Brightwater Trading Holdings,KR,South Korea,East Asia,APAC,Grace Osei,grace.osei@meridiangl.com,B,45,Named Account Tariff,2018-11-11,2018-11-11,2026-05-23,0,1,2822
CUS2171,Dockside Industrial B.V.,SME Direct,Machinery,Mid-Market,CUS2672,Brightwater Trading Holdings,KR,South Korea,East Asia,APAC,Grace Osei,grace.osei@meridiangl.com,B,45,Long-Term Contract,2018-11-11,2026-05-24,9999-12-31,1,2,2823
CUS2172,Glenmoor Metals LLC,Freight Forwarder,Metals,Mid-Market,CUS1100,Elmfield Industrial Co.,CL,Chile,LatAm West,Americas,James Tanaka,james.tanaka@meridiangl.com,B,30,Long-Term Contract,2020-05-19,2020-05-19,9999-12-31,1,1,2824
CUS2173,Mosaic Power Inc,SME Direct,Energy,Mid-Market,,,US,United States,N America East,Americas,Elena O'Brien,elena.obrien@meridiangl.com,B,45,Named Account Tariff,2016-08-22,2016-08-22,9999-12-31,1,1,2825
CUS2174,Westbrook Garments PLC,SME Direct,Textiles,SME,,,HK,Hong Kong,East Asia,APAC,Sofia Larsson,sofia.larsson@meridiangl.com,C,45,Named Account Tariff,2022-05-25,2022-05-25,9999-12-31,1,1,2826
CUS2175,Zenith Consumer Goods LLC,Freight Forwarder,FMCG,SME,CUS0353,Fairhaven Chemical Industries S.A.,CN,China,East Asia,APAC,Ahmed Rossi,ahmed.rossi@meridiangl.com,D,0,Named Account Tariff,2021-12-13,2021-12-13,2022-12-24,0,1,2827
CUS2175,Zenith Consumer Goods LLC,Freight Forwarder,FMCG,National,CUS0353,Fairhaven Chemical Industries S.A.,CN,China,East Asia,APAC,Ingrid Ferreira,ingrid.ferreira@meridiangl.com,C,0,Named Account Tariff,2021-12-13,2022-12-25,9999-12-31,1,2,2828
CUS2176,Palisade Engineering Holdings,3PL,Machinery,SME,,,MX,Mexico,LatAm West,Americas,Ingrid Osei,ingrid.osei@meridiangl.com,B,30,Named Account Tariff,2025-01-13,2025-01-13,2025-08-30,0,1,2829
CUS2176,Palisade Engineering Holdings,3PL,Machinery,Mid-Market,,,MX,Mexico,LatAm West,Americas,Diego Yamamoto,diego.yamamoto@meridiangl.com,B,30,Spot,2025-01-13,2025-08-31,9999-12-31,1,2,2830
